,label
2998,0
2999,0
3000,2
3001,2
3002,2
3003,2
3004,2
3005,2
3006,2
3007,2
3008,0
3009,2
3010,0
3011,2
3012,2
3013,2
3014,2
3015,0
3016,1
3017,1
3018,1
3019,1
3020,0
3021,1
3022,2
3023,2
3024,2
3025,2
3026,0
3027,0
3028,2
3029,2
3030,2
3031,2
3032,2
3033,0
3034,0
3035,2
3036,2
3037,2
3038,0
3039,0
3040,0
3041,2
3042,2
3043,0
3044,2
3045,0
3046,0
3047,0
3048,0
3049,0
3050,2
3051,2
3052,2
3053,2
3054,2
3055,2
3056,2
3057,2
3058,2
3059,2
3060,2
3061,0
3062,2
3063,0
3064,2
3065,2
3066,0
3067,2
3068,2
3069,2
3070,0
3071,0
3072,2
3073,0
3074,2
3075,0
3076,0
3077,0
3078,0
3079,0
3080,0
3081,2
3082,2
3083,0
3084,0
3085,0
3086,0
3087,0
3088,0
3089,2
3090,0
3091,0
3092,0
3093,2
3094,0
3095,0
3096,0
3097,0
3098,2
3099,0
3100,0
3101,0
3102,0
3103,0
3104,0
3105,0
3106,0
3107,0
3108,0
3109,0
3110,0
3111,0
3112,0
3113,0
3114,0
3115,0
3116,0
3117,2
3118,0
3119,2
3120,0
3121,0
3122,0
3123,0
3124,0
3125,0
3126,0
3127,0
3128,0
3129,0
3130,0
3131,0
3132,0
3133,0
3134,0
3135,0
3136,0
3137,0
3138,0
3139,0
3140,2
3141,2
3142,2
3143,0
3144,2
3145,2
3146,2
3147,0
3148,2
3149,0
3150,2
3151,2
3152,0
3153,0
3154,0
3155,0
3156,0
3157,0
3158,0
3159,0
3160,2
3161,2
3162,2
3163,2
3164,2
3165,0
3166,0
3167,0
3168,0
3169,0
3170,0
3171,2
3172,0
3173,2
3174,2
3175,0
3176,0
3177,2
3178,2
3179,2
3180,2
3181,2
3182,2
3183,2
3184,0
3185,0
3186,2
3187,2
3188,2
3189,2
3190,2
3191,2
3192,0
3193,0
3194,0
3195,0
3196,0
3197,0
3198,1
3199,0
3200,0
3201,1
3202,1
3203,1
3204,1
3205,1
3206,0
3207,0
3208,2
3209,0
3210,0
3211,0
3212,0
3213,0
3214,0
3215,0
3216,0
3217,0
3218,1
3219,1
3220,0
3221,0
3222,0
3223,0
3224,1
3225,0
3226,0
3227,0
3228,0
3229,0
3230,0
3231,0
3232,0
3233,0
3234,0
3235,1
3236,0
3237,1
3238,0
3239,0
3240,0
3241,0
3242,0
3243,0
3244,0
3245,0
3246,0
3247,0
3248,2
3249,2
3250,2
3251,0
3252,2
3253,0
3254,0
3255,0
3256,0
3257,2
3258,0
3259,0
3260,1
3261,0
3262,0
3263,0
3264,0
3265,0
3266,2
3267,0
3268,0
3269,2
3270,0
3271,0
3272,0
3273,0
3274,0
3275,0
3276,0
3277,0
3278,0
3279,0
3280,0
3281,0
3282,0
3283,0
3284,0
3285,0
3286,0
3287,0
3288,0
3289,0
3290,0
3291,0
3292,0
3293,0
3294,0
3295,0
3296,0
3297,0
3298,0
3299,0
3300,0
3301,0
3302,0
3303,0
3304,0
3305,0
3306,0
3307,0
3308,0
3309,0
3310,0
3311,0
3312,0
3313,0
3314,0
3315,0
3316,0
3317,0
3318,0
3319,0
3320,0
3321,0
3322,0
3323,0
3324,0
3325,0
3326,0
3327,0
3328,0
3329,0
3330,0
3331,0
3332,0
3333,0
3334,0
3335,0
3336,0
3337,0
3338,2
3339,0
3340,2
3341,2
3342,0
3343,0
3344,0
3345,0
3346,0
3347,0
3348,0
3349,0
3350,0
3351,0
3352,0
3353,0
3354,0
3355,0
3356,0
3357,0
3358,0
3359,0
3360,0
3361,0
3362,0
3363,0
3364,0
3365,0
3366,0
3367,0
3368,0
3369,0
3370,0
3371,0
3372,0
3373,0
3374,0
3375,0
3376,0
3377,0
3378,2
3379,2
3380,2
3381,0
3382,2
3383,2
3384,0
3385,0
3386,0
3387,2
3388,0
3389,0
3390,2
3391,2
3392,0
3393,2
3394,2
3395,2
3396,2
3397,2
3398,0
3399,0
3400,0
3401,0
3402,0
3403,0
3404,0
3405,2
3406,2
3407,2
3408,2
3409,2
3410,2
3411,2
3412,2
3413,2
3414,2
3415,0
3416,0
3417,0
3418,0
3419,0
3420,2
3421,0
3422,0
3423,0
3424,2
3425,2
3426,2
3427,0
3428,0
3429,0
3430,0
3431,0
3432,2
3433,0
3434,0
3435,0
3436,0
3437,2
3438,2
3439,0
3440,0
3441,2
3442,0
3443,0
3444,0
3445,0
3446,0
3447,0
3448,0
3449,0
3450,0
3451,0
3452,0
3453,0
3454,0
3455,2
3456,2
3457,2
3458,2
3459,2
3460,2
3461,2
3462,2
3463,2
3464,2
3465,2
3466,2
3467,2
3468,2
3469,2
3470,2
3471,2
3472,2
3473,2
3474,2
3475,2
3476,2
3477,2
3478,2
3479,2
3480,2
3481,2
3482,2
3483,2
3484,2
3485,0
3486,0
3487,0
3488,0
3489,0
3490,0
3491,2
3492,2
3493,0
3494,0
3495,0
3496,0
3497,2
3498,0
3499,0
3500,0
3501,0
3502,0
3503,2
3504,2
3505,2
3506,2
3507,2
3508,2
3509,2
3510,2
3511,2
3512,2
3513,2
3514,2
3515,0
3516,2
3517,2
3518,2
3519,2
3520,0
3521,0
3522,2
3523,0
3524,2
3525,2
3526,2
3527,2
3528,2
3529,2
3530,2
3531,0
3532,2
3533,2
3534,2
3535,2
3536,2
3537,1
3538,0
3539,0
3540,0
3541,0
3542,2
3543,2
3544,0
3545,2
3546,0
3547,0
3548,0
3549,0
3550,2
3551,2
3552,0
3553,0
3554,0
3555,2
3556,2
3557,0
3558,0
3559,0
3560,0
3561,0
3562,0
3563,0
3564,0
3565,0
3566,0
3567,0
3568,0
3569,2
3570,2
3571,2
3572,0
3573,0
3574,2
3575,0
3576,0
3577,0
3578,0
3579,0
3580,0
3581,0
3582,0
3583,0
3584,0
3585,0
3586,0
3587,0
3588,0
3589,0
3590,0
3591,0
3592,0
3593,0
3594,0
3595,0
3596,0
3597,0
3598,0
3599,0
3600,0
3601,0
3602,0
3603,0
3604,0
3605,0
3606,0
3607,0
3608,0
3609,0
3610,0
3611,0
3612,0
3613,0
3614,0
3615,2
3616,2
3617,2
3618,2
3619,2
3620,2
3621,2
3622,2
3623,2
3624,2
3625,2
3626,0
3627,0
3628,0
3629,0
3630,0
3631,0
3632,0
3633,2
3634,0
3635,0
3636,0
3637,0
3638,0
3639,0
3640,2
3641,2
3642,2
3643,2
3644,2
3645,2
3646,2
3647,2
3648,0
3649,0
3650,0
3651,0
3652,0
3653,0
3654,0
3655,0
3656,0
3657,0
3658,0
3659,0
3660,2
3661,2
3662,2
3663,2
3664,2
3665,2
3666,2
3667,0
3668,0
3669,0
3670,0
3671,0
3672,0
3673,0
3674,0
3675,0
3676,0
3677,0
3678,0
3679,0
3680,0
3681,0
3682,2
3683,0
3684,0
3685,0
3686,0
3687,0
3688,0
3689,0
3690,0
3691,0
3692,0
3693,0
3694,0
3695,0
3696,2
3697,2
3698,0
3699,2
3700,0
3701,2
3702,2
3703,0
3704,0
3705,2
3706,2
3707,2
3708,2
3709,2
3710,2
3711,0
3712,0
3713,2
3714,2
3715,2
3716,2
3717,2
3718,2
3719,2
3720,2
3721,0
3722,0
3723,2
3724,0
3725,2
3726,0
3727,0
3728,0
3729,0
3730,2
3731,0
3732,2
3733,2
3734,2
3735,2
3736,0
3737,0
3738,0
3739,0
3740,0
3741,0
3742,0
3743,0
3744,1
3745,0
3746,0
3747,0
3748,0
3749,0
3750,0
3751,0
3752,0
3753,0
3754,0
3755,0
3756,2
3757,2
3758,2
3759,2
3760,0
3761,2
3762,0
3763,0
3764,0
3765,0
3766,0
3767,0
3768,0
3769,0
3770,0
3771,0
3772,0
3773,0
3774,0
3775,0
3776,0
3777,0
3778,0
3779,0
3780,0
3781,0
3782,0
3783,0
3784,0
3785,0
3786,0
3787,0
3788,0
3789,0
3790,0
3791,0
3792,0
3793,2
3794,0
3795,2
3796,0
3797,2
3798,0
3799,0
3800,0
3801,0
3802,0
3803,0
3804,2
3805,2
3806,2
3807,0
3808,2
3809,2
3810,0
3811,0
3812,0
3813,0
3814,0
3815,0
3816,0
3817,0
3818,0
3819,0
3820,0
3821,0
3822,0
3823,0
3824,0
3825,0
3826,0
3827,0
3828,0
3829,0
3830,2
3831,2
3832,2
3833,2
3834,0
3835,0
3836,0
3837,2
3838,2
3839,2
3840,2
3841,2
3842,0
3843,2
3844,0
3845,2
3846,2
3847,0
3848,2
3849,2
3850,0
3851,0
3852,0
3853,0
3854,2
3855,2
3856,2
3857,2
3858,2
3859,2
3860,2
3861,2
3862,2
3863,2
3864,2
3865,2
3866,2
3867,2
3868,2
3869,2
3870,0
3871,0
3872,0
3873,0
3874,0
3875,0
3876,0
3877,0
3878,0
3879,0
3880,0
3881,0
3882,0
3883,0
3884,0
3885,0
3886,0
3887,0
3888,0
3889,0
3890,0
3891,0
3892,0
3893,0
3894,2
3895,0
3896,2
3897,2
3898,0
3899,0
3900,0
3901,0
3902,0
3903,0
3904,0
3905,0
3906,0
3907,0
3908,0
3909,0
3910,0
3911,0
3912,0
3913,0
3914,0
3915,0
3916,0
3917,2
3918,0
3919,0
3920,0
3921,0
3922,0
3923,0
3924,0
3925,0
3926,0
3927,0
3928,0
3929,0
3930,0
3931,0
3932,0
3933,0
3934,2
3935,0
3936,0
3937,0
3938,2
3939,2
3940,0
3941,0
3942,0
3943,0
3944,2
3945,0
3946,0
3947,0
3948,2
3949,2
3950,2
3951,0
3952,0
3953,0
3954,0
3955,0
3956,0
3957,0
3958,0
3959,0
3960,0
3961,0
3962,0
3963,2
3964,0
3965,0
3966,2
3967,0
3968,0
3969,0
3970,0
3971,0
3972,0
3973,0
3974,0
3975,0
3976,2
3977,2
3978,0
3979,0
3980,2
3981,0
3982,2
3983,2
3984,2
3985,2
3986,2
3987,2
3988,2
3989,0
3990,0
3991,2
3992,0
3993,0
3994,0
3995,2
3996,2
3997,2
3998,2
3999,2
4000,2
4001,2
4002,2
4003,2
4004,2
4005,2
4006,2
4007,2
4008,2
4009,2
4010,2
4011,2
4012,2
4013,0
4014,2
4015,2
4016,2
4017,2
4018,2
4019,2
4020,2
4021,2
4022,2
4023,2
4024,2
4025,2
4026,2
4027,2
4028,2
4029,2
4030,2
4031,2
4032,2
4033,0
4034,0
4035,0
4036,0
4037,0
4038,0
4039,0
4040,0
4041,0
4042,0
4043,0
4044,0
4045,0
4046,0
4047,0
4048,0
4049,1
4050,1
4051,1
4052,0
4053,1
4054,1
4055,1
4056,1
4057,0
4058,0
4059,1
4060,1
4061,1
4062,1
4063,0
4064,0
4065,1
4066,1
4067,1
4068,0
4069,1
4070,1
4071,1
4072,1
4073,0
4074,1
4075,1
4076,0
4077,0
4078,1
4079,1
4080,1
4081,0
4082,1
4083,1
4084,1
4085,1
4086,1
4087,1
4088,1
4089,0
4090,1
4091,1
4092,1
4093,1
4094,0
4095,1
4096,2
4097,0
4098,0
4099,0
4100,2
4101,2
4102,2
4103,1
4104,0
4105,0
4106,0
4107,0
4108,0
4109,0
4110,1
4111,0
4112,0
4113,0
4114,0
4115,0
4116,1
4117,1
4118,0
4119,1
4120,0
4121,1
4122,1
4123,1
4124,1
4125,1
4126,0
4127,0
4128,1
4129,1
4130,1
4131,0
4132,1
4133,0
4134,1
4135,1
4136,1
4137,1
4138,1
4139,1
4140,1
4141,0
4142,1
4143,1
4144,1
4145,1
4146,1
4147,0
4148,1
4149,0
4150,0
4151,0
4152,2
4153,0
4154,0
4155,0
4156,2
4157,2
4158,2
4159,0
4160,2
4161,0
4162,0
4163,2
4164,0
4165,0
4166,0
4167,2
4168,0
4169,0
4170,2
4171,0
4172,2
4173,0
4174,0
4175,0
4176,0
4177,2
4178,0
4179,0
4180,0
4181,0
4182,2
4183,0
4184,2
4185,2
4186,2
4187,2
4188,2
4189,0
4190,0
4191,1
4192,0
4193,0
4194,0
4195,0
4196,0
4197,0
4198,0
4199,2
4200,0
4201,0
4202,0
4203,2
4204,0
4205,2
4206,0
4207,2
4208,2
4209,0
4210,2
4211,0
4212,0
4213,0
4214,0
4215,0
4216,2
4217,2
4218,2
4219,0
4220,0
4221,2
4222,0
4223,2
4224,0
4225,2
4226,0
4227,2
4228,0
4229,2
4230,0
4231,2
4232,2
4233,2
4234,0
4235,2
4236,0
4237,2
4238,2
4239,2
4240,0
4241,0
4242,0
4243,0
4244,2
4245,2
4246,0
4247,0
4248,0
4249,0
4250,0
4251,0
4252,0
4253,0
4254,0
4255,0
4256,0
4257,2
4258,2
4259,2
4260,0
4261,2
4262,2
4263,0
4264,2
4265,2
4266,2
4267,2
4268,0
4269,2
4270,2
4271,0
4272,2
4273,2
4274,2
4275,0
4276,2
4277,2
4278,0
4279,0
4280,0
4281,0
4282,0
4283,0
4284,0
4285,0
4286,1
4287,0
4288,2
4289,0
4290,0
4291,0
4292,0
4293,0
4294,0
4295,0
4296,0
4297,0
4298,0
4299,0
4300,0
4301,0
4302,0
4303,0
4304,0
4305,0
4306,0
4307,0
4308,0
4309,0
4310,0
4311,0
4312,0
4313,0
4314,2
4315,0
4316,0
4317,0
4318,2
4319,2
4320,0
4321,0
4322,0
4323,0
4324,0
4325,0
4326,0
4327,2
4328,2
4329,2
4330,2
4331,2
4332,2
4333,2
4334,2
4335,2
4336,2
4337,2
4338,2
4339,2
4340,0
4341,0
4342,0
4343,0
4344,0
4345,2
4346,2
4347,0
4348,0
4349,0
4350,0
4351,0
4352,0
4353,0
4354,0
4355,0
4356,2
4357,2
4358,0
4359,2
4360,0
4361,0
4362,0
4363,2
4364,2
4365,2
4366,0
4367,0
4368,0
4369,0
4370,0
4371,0
4372,2
4373,2
4374,0
4375,0
4376,0
4377,0
4378,0
4379,0
4380,0
4381,0
4382,0
4383,2
4384,0
4385,2
4386,2
4387,0
4388,0
4389,0
4390,2
4391,0
4392,0
4393,0
4394,0
4395,0
4396,0
4397,0
4398,0
4399,0
4400,0
4401,0
4402,0
4403,0
4404,0
4405,2
4406,0
4407,0
4408,0
4409,0
4410,0
4411,0
4412,0
4413,0
4414,2
4415,0
4416,2
4417,2
4418,0
4419,0
4420,2
4421,2
4422,2
4423,2
4424,2
4425,2
4426,2
4427,2
4428,2
4429,0
4430,0
4431,0
4432,0
4433,2
4434,0
4435,0
4436,0
4437,0
4438,0
4439,0
4440,2
4441,0
4442,0
4443,2
4444,0
4445,0
4446,0
4447,0
4448,0
4449,0
4450,0
4451,0
4452,0
4453,0
4454,0
4455,0
4456,0
4457,2
4458,2
4459,2
4460,2
4461,2
4462,2
4463,2
4464,2
4465,2
4466,2
4467,2
4468,2
4469,2
4470,2
4471,2
4472,2
4473,2
4474,0
4475,2
4476,2
4477,2
4478,2
4479,2
4480,2
4481,0
4482,0
4483,0
4484,0
4485,0
4486,2
4487,0
4488,0
4489,0
4490,0
4491,0
4492,0
4493,0
4494,2
4495,0
4496,2
4497,2
4498,2
4499,2
4500,2
4501,2
4502,2
4503,0
4504,2
4505,2
4506,2
4507,2
4508,2
4509,2
4510,2
4511,2
4512,2
4513,2
4514,2
4515,2
4516,2
4517,2
4518,2
4519,2
4520,0
4521,0
4522,2
4523,0
4524,0
4525,2
4526,2
4527,0
4528,2
4529,0
4530,0
4531,0
4532,2
4533,2
4534,2
4535,2
4536,0
4537,2
4538,2
4539,2
4540,2
4541,2
4542,2
4543,2
4544,0
4545,2
4546,0
4547,0
4548,0
4549,0
4550,0
4551,0
4552,0
4553,0
4554,0
4555,2
4556,2
4557,0
4558,0
4559,0
4560,0
4561,0
4562,0
4563,0
4564,2
4565,0
4566,0
4567,2
4568,2
4569,0
4570,2
4571,2
4572,2
4573,2
4574,0
4575,0
4576,0
4577,0
4578,0
4579,0
4580,0
4581,0
4582,0
4583,2
4584,0
4585,0
4586,0
4587,0
4588,0
4589,2
4590,2
4591,2
4592,2
4593,2
4594,2
4595,2
4596,2
4597,2
4598,2
4599,0
4600,0
4601,0
4602,0
4603,2
4604,0
4605,0
4606,0
4607,0
4608,0
4609,2
4610,2
4611,0
4612,0
4613,2
4614,2
4615,0
4616,2
4617,2
4618,2
4619,2
4620,2
4621,2
4622,2
4623,2
4624,2
4625,2
4626,2
4627,2
4628,0
4629,2
4630,2
4631,2
4632,2
4633,2
4634,2
4635,2
4636,2
4637,2
4638,2
4639,2
4640,2
4641,2
4642,0
4643,0
4644,0
4645,0
4646,2
4647,2
4648,2
4649,2
4650,2
4651,2
4652,0
4653,0
4654,0
4655,0
4656,2
4657,2
4658,2
4659,2
4660,2
4661,0
4662,0
4663,0
4664,2
4665,0
4666,0
4667,0
4668,2
4669,0
4670,0
4671,2
4672,2
4673,0
4674,2
4675,2
4676,2
4677,2
4678,2
4679,2
4680,2
4681,2
4682,2
4683,2
4684,2
4685,2
4686,0
4687,2
4688,0
4689,2
4690,2
4691,0
4692,2
4693,2
4694,0
4695,2
4696,2
4697,2
4698,2
4699,2
4700,2
4701,2
4702,2
4703,2
4704,2
4705,2
4706,0
4707,0
4708,0
4709,0
4710,0
4711,0
4712,0
4713,0
4714,0
4715,0
4716,0
4717,0
4718,0
4719,0
4720,0
4721,0
4722,0
4723,1
4724,0
4725,0
4726,0
4727,0
4728,0
4729,0
4730,0
4731,0
4732,0
4733,0
4734,0
4735,0
4736,0
4737,0
4738,0
4739,0
4740,0
4741,0
4742,0
4743,0
4744,0
4745,0
4746,0
4747,0
4748,0
4749,2
4750,0
4751,2
4752,2
4753,2
4754,2
4755,0
4756,2
4757,0
4758,0
4759,2
4760,2
4761,2
4762,2
4763,2
4764,2
4765,2
4766,2
4767,2
4768,2
4769,2
4770,2
4771,2
4772,2
4773,2
4774,2
4775,2
4776,2
4777,2
4778,2
4779,2
4780,2
4781,2
4782,2
4783,2
4784,2
4785,2
4786,2
4787,2
4788,2
4789,0
4790,2
4791,2
4792,0
4793,0
4794,0
4795,0
4796,2
4797,0
4798,0
4799,0
4800,0
4801,2
4802,0
4803,0
4804,0
4805,0
4806,0
4807,0
4808,0
4809,0
4810,0
4811,0
4812,0
4813,0
4814,0
4815,0
4816,2
4817,2
4818,2
4819,2
4820,2
4821,2
4822,2
4823,2
4824,2
4825,2
4826,2
4827,2
4828,2
4829,2
4830,2
4831,2
4832,2
4833,0
4834,2
4835,2
4836,2
4837,2
4838,0
4839,0
4840,0
4841,0
4842,0
4843,0
4844,2
4845,2
4846,2
4847,0
4848,0
4849,0
4850,0
4851,0
4852,0
4853,0
4854,0
4855,0
4856,0
4857,2
4858,2
4859,0
4860,0
4861,0
4862,0
4863,0
4864,0
4865,2
4866,2
4867,2
4868,0
4869,2
4870,0
4871,0
4872,0
4873,0
4874,0
4875,0
4876,0
4877,2
4878,2
4879,0
4880,0
4881,0
4882,2
4883,2
4884,0
4885,2
4886,0
4887,0
4888,0
4889,0
4890,2
4891,2
4892,2
4893,2
4894,0
4895,0
4896,0
4897,0
4898,0
4899,0
4900,0
4901,0
4902,0
4903,0
4904,0
4905,0
4906,0
4907,2
4908,2
4909,0
4910,0
4911,0
4912,0
4913,0
4914,0
4915,0
4916,0
4917,2
4918,2
4919,0
4920,0
4921,0
4922,0
4923,0
4924,0
4925,2
4926,0
4927,2
4928,2
4929,0
4930,0
4931,0
4932,0
4933,0
4934,0
4935,0
4936,0
4937,0
4938,0
4939,0
4940,0
4941,0
4942,0
4943,0
4944,0
4945,0
4946,0
4947,0
4948,2
4949,2
4950,2
4951,2
4952,2
4953,2
4954,2
4955,0
4956,2
4957,2
4958,0
4959,2
4960,0
4961,2
4962,2
4963,2
4964,0
4965,0
4966,2
4967,2
4968,2
4969,2
4970,2
4971,0
4972,2
4973,2
4974,0
4975,0
4976,0
4977,0
4978,0
4979,2
4980,2
4981,2
4982,2
4983,2
4984,2
4985,2
4986,2
4987,2
4988,0
4989,0
4990,0
4991,0
4992,2
4993,2
4994,2
4995,0
4996,0
4997,0
4998,2
4999,0
5000,0
5001,0
5002,0
5003,0
5004,0
5005,0
5006,0
5007,0
5008,0
5009,0
5010,0
5011,0
5012,0
5013,0
5014,0
5015,0
5016,0
5017,0
5018,0
5019,0
5020,0
5021,0
5022,0
5023,0
5024,0
5025,0
5026,0
5027,0
5028,0
5029,0
5030,0
5031,2
5032,2
5033,2
5034,2
5035,2
5036,2
5037,2
5038,0
5039,0
5040,0
5041,2
5042,2
5043,2
5044,2
5045,0
5046,0
5047,0
5048,0
5049,0
5050,0
5051,0
5052,0
5053,0
5054,0
5055,0
5056,0
5057,0
5058,2
5059,0
5060,0
5061,0
5062,0
5063,0
5064,2
5065,0
5066,0
5067,0
5068,0
5069,0
5070,0
5071,0
5072,0
5073,0
5074,0
5075,0
5076,0
5077,0
5078,0
5079,0
5080,0
5081,0
5082,0
5083,0
5084,2
5085,0
5086,0
5087,0
5088,0
5089,0
5090,0
5091,0
5092,0
5093,2
5094,0
5095,0
5096,0
5097,0
5098,0
5099,2
5100,2
5101,2
5102,2
5103,2
5104,2
5105,2
5106,0
5107,2
5108,2
5109,2
5110,2
5111,2
5112,2
5113,2
5114,2
5115,2
5116,0
5117,0
5118,0
5119,0
5120,0
5121,0
5122,0
5123,2
5124,2
5125,0
5126,0
5127,0
5128,0
5129,2
5130,0
5131,0
5132,0
5133,0
5134,0
5135,0
5136,0
5137,0
5138,0
5139,0
5140,0
5141,0
5142,0
5143,0
5144,0
5145,0
5146,0
5147,0
5148,0
5149,0
5150,2
5151,2
5152,2
5153,2
5154,2
5155,2
5156,2
5157,2
5158,0
5159,0
5160,2
5161,0
5162,2
5163,0
5164,0
5165,0
5166,0
5167,2
5168,2
5169,0
5170,2
5171,0
5172,0
5173,0
5174,0
5175,2
5176,0
5177,2
5178,2
5179,2
5180,0
5181,2
5182,0
5183,0
5184,0
5185,0
5186,0
5187,0
5188,0
5189,0
5190,2
5191,2
5192,0
5193,0
5194,2
5195,0
5196,2
5197,0
5198,0
5199,2
5200,2
5201,0
5202,0
5203,0
5204,2
5205,0
5206,0
5207,0
5208,0
5209,0
5210,0
5211,0
5212,0
5213,0
5214,0
5215,0
5216,0
5217,2
5218,0
5219,0
5220,0
5221,0
5222,0
5223,0
5224,0
5225,0
5226,0
5227,0
5228,0
5229,0
5230,0
5231,0
5232,2
5233,2
5234,2
5235,2
5236,0
5237,2
5238,0
5239,0
5240,0
5241,0
5242,2
5243,2
5244,2
5245,0
5246,0
5247,0
5248,0
5249,0
5250,0
5251,0
5252,0
5253,0
5254,0
5255,0
5256,0
5257,0
5258,0
5259,0
5260,0
5261,0
5262,0
5263,0
5264,0
5265,0
5266,0
5267,0
5268,0
5269,0
5270,0
5271,0
5272,0
5273,0
5274,0
5275,0
5276,0
5277,0
5278,0
5279,0
5280,0
5281,0
5282,0
5283,0
5284,0
5285,0
5286,0
5287,2
5288,0
5289,2
5290,2
5291,0
5292,0
5293,0
5294,2
5295,2
5296,2
5297,0
5298,0
5299,0
5300,0
5301,0
5302,0
5303,0
5304,2
5305,2
5306,0
5307,0
5308,0
5309,2
5310,2
5311,0
5312,0
5313,0
5314,0
5315,2
5316,0
5317,2
5318,0
5319,2
5320,2
5321,0
5322,0
5323,0
5324,0
5325,2
5326,0
5327,0
5328,0
5329,2
5330,2
5331,2
5332,0
5333,2
5334,0
5335,2
5336,0
5337,0
5338,0
5339,0
5340,0
5341,0
5342,0
5343,0
5344,0
5345,2
5346,0
5347,2
5348,0
5349,0
5350,0
5351,0
5352,0
5353,0
5354,0
5355,0
5356,0
5357,0
5358,0
5359,0
5360,0
5361,0
5362,0
5363,0
5364,0
5365,0
5366,0
5367,0
5368,0
5369,0
5370,0
5371,0
5372,0
5373,0
5374,0
5375,0
5376,0
5377,0
5378,0
5379,0
5380,0
5381,0
5382,0
5383,0
5384,0
5385,0
5386,0
5387,0
5388,0
5389,0
5390,0
5391,0
5392,0
5393,0
5394,0
5395,0
5396,0
5397,0
5398,0
5399,0
5400,0
5401,0
5402,0
5403,2
5404,0
5405,2
5406,0
5407,0
5408,0
5409,0
5410,0
5411,0
5412,0
5413,0
5414,0
5415,0
5416,0
5417,0
5418,0
5419,0
5420,0
5421,0
5422,0
5423,0
5424,0
5425,0
5426,0
5427,0
5428,0
5429,0
5430,0
5431,0
5432,0
5433,2
5434,0
5435,2
5436,0
5437,0
5438,0
5439,2
5440,0
5441,2
5442,0
5443,0
5444,0
5445,0
5446,0
5447,0
5448,0
5449,0
5450,0
5451,0
5452,0
5453,0
5454,0
5455,0
5456,0
5457,0
5458,2
5459,0
5460,0
5461,0
5462,0
5463,0
5464,2
5465,2
5466,2
5467,2
5468,0
5469,0
5470,0
5471,2
5472,0
5473,0
5474,0
5475,0
5476,2
5477,2
5478,0
5479,0
5480,0
5481,0
5482,2
5483,0
5484,0
5485,0
5486,1
5487,0
5488,0
5489,0
5490,0
5491,2
5492,2
5493,0
5494,2
5495,0
5496,0
5497,2
5498,2
5499,2
5500,2
5501,0
5502,0
5503,2
5504,2
5505,2
5506,2
5507,2
5508,2
5509,2
5510,0
5511,0
5512,0
5513,0
5514,0
5515,2
5516,2
5517,0
5518,0
5519,0
5520,0
5521,0
5522,0
5523,2
5524,0
5525,0
5526,0
5527,0
5528,2
5529,2
5530,2
5531,2
5532,2
5533,2
5534,2
5535,0
5536,2
5537,2
5538,2
5539,2
5540,2
5541,2
5542,2
5543,2
5544,2
5545,2
5546,2
5547,2
5548,0
5549,0
5550,2
5551,2
5552,0
5553,2
5554,2
5555,0
5556,0
5557,0
5558,0
5559,0
5560,0
5561,0
5562,0
5563,0
5564,0
5565,0
5566,0
5567,0
5568,0
5569,0
5570,2
5571,2
5572,0
5573,0
5574,2
5575,0
5576,0
5577,0
5578,2
5579,0
5580,0
5581,0
5582,0
5583,0
5584,0
5585,0
5586,0
5587,0
5588,0
5589,0
5590,0
5591,0
5592,0
5593,0
5594,0
5595,2
5596,2
5597,0
5598,0
5599,0
5600,0
5601,0
5602,0
5603,0
5604,2
5605,0
5606,0
5607,0
5608,0
5609,0
5610,0
5611,0
5612,0
5613,0
5614,0
5615,0
5616,2
5617,2
5618,0
5619,0
5620,2
5621,0
5622,2
5623,0
5624,0
5625,0
5626,0
5627,2
5628,2
5629,2
5630,0
5631,2
5632,0
5633,0
5634,0
5635,0
5636,0
5637,0
5638,0
5639,0
5640,0
5641,0
5642,0
5643,0
5644,0
5645,0
5646,2
5647,2
5648,2
5649,2
5650,2
5651,2
5652,0
5653,0
5654,2
5655,0
5656,2
5657,0
5658,0
5659,0
5660,0
5661,2
5662,0
5663,0
5664,0
5665,2
5666,2
5667,0
5668,0
5669,0
5670,2
5671,0
5672,2
5673,0
5674,2
5675,2
5676,2
5677,0
5678,2
5679,2
5680,0
5681,0
5682,2
5683,0
5684,0
5685,0
5686,0
5687,0
5688,0
5689,0
5690,0
5691,0
5692,0
5693,0
5694,2
5695,0
5696,0
5697,0
5698,2
5699,2
5700,2
5701,2
5702,2
5703,0
5704,2
5705,0
5706,2
5707,0
5708,0
5709,0
5710,0
5711,2
5712,0
5713,0
5714,0
5715,2
5716,0
5717,0
5718,0
5719,0
5720,0
5721,0
5722,0
5723,0
5724,2
5725,0
5726,0
5727,0
5728,0
5729,0
5730,0
5731,0
5732,0
5733,0
5734,0
5735,0
5736,0
5737,0
5738,0
5739,1
5740,0
5741,2
5742,2
5743,2
5744,0
5745,2
5746,0
5747,0
5748,0
5749,0
5750,0
5751,0
5752,0
5753,0
5754,0
5755,1
5756,0
5757,0
5758,0
5759,1
5760,0
5761,1
5762,0
5763,0
5764,0
5765,0
5766,1
5767,2
5768,0
5769,0
5770,0
5771,0
5772,0
5773,2
5774,2
5775,0
5776,2
5777,1
5778,2
5779,0
5780,0
5781,2
5782,0
5783,2
5784,0
5785,2
5786,2
5787,2
5788,0
5789,2
5790,0
5791,0
5792,0
5793,0
5794,0
5795,0
5796,0
